CATALOGUENUMBER	SPECIESSUMMARY
14562	Lasi_nige
14578	Lasi_nige
14581	Lasi_nige
14603	Lasi_nige
14621	Lasi_nige
14625	Lasi_nige
14629	Lasi_nige
14636	Lasi_nige
14638	Lasi_nige
14656	Lasi_nige
14679	Lasi_nige
14681	Lasi_nige
14704	Lasi_nige
14717	Lasi_nige
14718	Lasi_nige
14747	Lasi_nige
14754	Lasi_nige
14756	Lasi_nige
14762	Lasi_nige
14779	Lasi_nige
14781	Lasi_nige
14783	Lasi_nige
14785	Lasi_nige
14790	Lasi_nige
14795	Lasi_nige
14796	Lasi_nige
14800	Lasi_nige
14815	Lasi_nige
14840	Lasi_nige
14842	Lasi_nige
14876	Lasi_nige
14884	Lasi_nige
14888	Lasi_nige
14891	Lasi_nige
14901	Lasi_nige
14903	Lasi_nige
14912	Lasi_nige
14925	Lasi_nige
14928	Lasi_nige
14932	Lasi_nige
14944	Lasi_nige
14950	Lasi_nige
14981	Lasi_nige
14982	Lasi_nige
15009	Lasi_nige
15013	Lasi_nige
15111	Lasi_nige
15125	Lasi_nige
15133	Lasi_nige
15187	Lasi_nige
15195	Lasi_nige
15224	Lasi_nige
15246	Lasi_nige
15267	Lasi_nige
15270	Lasi_nige
15273	Lasi_nige
15290	Lasi_nige
15292	Lasi_nige
15310	Lasi_nige
15378	Lasi_nige
15411	Lasi_nige
15440	Lasi_nige
15456	Lasi_nige
15464	Lasi_nige
15492	Lasi_nige
15496	Lasi_nige
15519	Lasi_nige
15540	Lasi_nige
15551	Lasi_nige
15553	Lasi_nige
15557	Lasi_nige
15589	Lasi_nige
15618	Lasi_nige
15622	Lasi_nige
15623	Lasi_nige
15624	Lasi_nige
15625	Lasi_nige
15629	Lasi_nige
15633	Lasi_nige
15650	Lasi_nige
15658	Lasi_nige
15667	Lasi_nige
15693	Lasi_nige
15705	Lasi_nige
15711	Lasi_nige
15742	Lasi_nige
15749	Lasi_nige
15751	Lasi_nige
15754	Lasi_nige
15788	Lasi_nige
15801	Lasi_nige
15810	Lasi_nige
15833	Lasi_nige
15836	Lasi_nige
15850	Lasi_nige
15863	Lasi_nige
15873	Lasi_nige
15884	Lasi_nige
15920	Lasi_nige
15933	Lasi_nige
15958	Lasi_nige
15964	Lasi_nige
15987	Lasi_nige
15990	Lasi_nige
15997	Lasi_nige
16033	Lasi_nige
16088	Lasi_nige
16208	Lasi_nige
16241	Lasi_nige
16248	Lasi_nige
16268	Lasi_nige
16368	Lasi_nige
16381	Lasi_nige
16441	Lasi_nige
16472	Lasi_nige
16498	Lasi_nige
16510	Lasi_nige
16514	Lasi_nige
16523	Lasi_nige
16524	Lasi_nige
16556	Lasi_nige
16577	Lasi_nige
16604	Lasi_nige
16622	Lasi_nige
16630	Lasi_nige
16632	Lasi_nige
16633	Lasi_nige
16639	Lasi_nige
16656	Lasi_nige
16662	Lasi_nige
16669	Lasi_nige
16691	Lasi_nige
16705	Lasi_nige
16760	Lasi_nige
16766	Lasi_nige
16768	Lasi_nige
16776	Lasi_nige
16792	Lasi_nige
16804	Lasi_nige
16805	Lasi_nige
16819	Lasi_nige
16825	Lasi_nige
16827	Lasi_nige
16852	Lasi_nige
16862	Lasi_nige
16863	Lasi_nige
16869	Lasi_nige
16874	Lasi_nige
16884	Lasi_nige
16894	Lasi_nige
16918	Lasi_nige
16925	Lasi_nige
16926	Lasi_nige
16958	Lasi_nige
16962	Lasi_nige
16964	Lasi_nige
16968	Lasi_nige
16977	Lasi_nige
16996	Lasi_nige
16997	Lasi_nige
17140	Lasi_nige
17159	Lasi_nige
17244	Lasi_nige
17375	Lasi_nige
17376	Lasi_nige
17379	Lasi_nige
17437	Lasi_nige
17507	Lasi_nige
17588	Lasi_nige
17608	Lasi_nige
17642	Lasi_nige
17647	Lasi_nige
17670	Lasi_nige
17682	Lasi_nige
17707	Lasi_nige
17712	Lasi_nige
17737	Lasi_nige
17841	Lasi_nige
17863	Lasi_nige
17875	Lasi_nige
17876	Lasi_nige
17887	Lasi_nige
17891	Lasi_nige
17898	Lasi_nige
17902	Lasi_nige
17907	Lasi_nige
17914	Lasi_nige
17916	Lasi_nige
17956	Lasi_nige
18020	Lasi_nige
18042	Lasi_nige
18094	Lasi_nige
18109	Lasi_nige
18116	Lasi_nige
18144	Lasi_nige
18154	Lasi_nige
18161	Lasi_nige
18177	Lasi_nige
18183	Lasi_nige
18185	Lasi_nige
18192	Lasi_nige
18209	Lasi_nige
18212	Lasi_nige
18217	Lasi_nige
18219	Lasi_nige
18254	Lasi_nige
18283	Lasi_nige
18293	Lasi_nige
18294	Lasi_nige
18304	Lasi_nige
18313	Lasi_nige
18320	Lasi_nige
18322	Lasi_nige
18325	Lasi_nige
18359	Lasi_nige
18379	Lasi_nige
18391	Lasi_nige
18408	Lasi_nige
18421	Lasi_nige
18444	Lasi_nige
18468	Lasi_nige
18487	Lasi_nige
18492	Lasi_nige
18500	Lasi_nige
18529	Lasi_nige
18542	Lasi_nige
18565	Lasi_nige
18581	Lasi_nige
18591	Lasi_nige
18641	Lasi_nige
18685	Lasi_nige
18686	Lasi_nige
18700	Lasi_nige
18709	Lasi_nige
18725	Lasi_nige
18802	Lasi_nige
18808	Lasi_nige
18842	Lasi_nige
18853	Lasi_nige
18868	Lasi_nige
18900	Lasi_nige
18916	Lasi_nige
18920	Lasi_nige
18927	Lasi_nige
18952	Lasi_nige
18961	Lasi_nige
18975	Lasi_nige
19591	Lasi_nige
19597	Lasi_nige
19674	Lasi_nige
19680	Lasi_nige
19690	Lasi_nige
19696	Lasi_nige
19718	Lasi_nige
19737	Lasi_nige
19757	Lasi_nige
19764	Lasi_nige
19779	Lasi_nige
19783	Lasi_nige
19804	Lasi_nige
19812	Lasi_nige
19869	Lasi_nige
19876	Lasi_nige
19882	Lasi_nige
19962	Lasi_nige
20062	Lasi_nige
20083	Lasi_nige
20124	Lasi_nige
20161	Lasi_nige
20168	Lasi_nige
20191	Lasi_nige
20210	Lasi_nige
20214	Lasi_nige
20261	Lasi_nige
20268	Lasi_nige
20272	Lasi_nige
20275	Lasi_nige
20277	Lasi_nige
20305	Lasi_nige
20323	Lasi_nige
20500	Lasi_nige
20798	Lasi_nige
20919	Lasi_nige
9990000	Lasi_nige
9990020	Lasi_nige
9990039	Lasi_nige
9990041	Lasi_nige
9990062	Lasi_nige
9990069	Lasi_nige
9990082	Lasi_nige
9990091	Lasi_nige
9990095	Lasi_nige
9990113	Lasi_nige
9990120	Lasi_nige
9990126	Lasi_nige
9990127	Lasi_nige
9990132	Lasi_nige
9990137	Lasi_nige
9990149	Lasi_nige
9990160	Lasi_nige
9990166	Lasi_nige
9990182	Lasi_nige
9990186	Lasi_nige
9990216	Lasi_nige
9990220	Lasi_nige
9990243	Lasi_nige
9990253	Lasi_nige
9990260	Lasi_nige
9990284	Lasi_nige
9990287	Lasi_nige
9990294	Lasi_nige
9990295	Lasi_nige
9990298	Lasi_nige
9990309	Lasi_nige
9990317	Lasi_nige
9990326	Lasi_nige
9990348	Lasi_nige
9990351	Lasi_nige
9990358	Lasi_nige
9990389	Lasi_nige
9990390	Lasi_nige
9990394	Lasi_nige
9990407	Lasi_nige
9990412	Lasi_nige
9990418	Lasi_nige
9990421	Lasi_nige
9990422	Lasi_nige
9990424	Lasi_nige
9990431	Lasi_nige
9990481	Lasi_nige
9990483	Lasi_nige
9990489	Lasi_nige
9990491	Lasi_nige
9990494	Lasi_nige
9990549	Lasi_nige
9990564	Lasi_nige
9990567	Lasi_nige
9990571	Lasi_nige
9990607	Lasi_nige
9990608	Lasi_nige
9990617	Lasi_nige
9990674	Lasi_nige
9990678	Lasi_nige
9990694	Lasi_nige
9990698	Lasi_nige
9990699	Lasi_nige
9990716	Lasi_nige
9990723	Lasi_nige
9990727	Lasi_nige
9990735	Lasi_nige
9990739	Lasi_nige
9990756	Lasi_nige
9990757	Lasi_nige
9990759	Lasi_nige
9990760	Lasi_nige
9990762	Lasi_nige
9990779	Lasi_nige
9990786	Lasi_nige
9990808	Lasi_nige
9990886	Lasi_nige
9990890	Lasi_nige
9990903	Lasi_nige
9990904	Lasi_nige
9990911	Lasi_nige
9990921	Lasi_nige
9990944	Lasi_nige
9990946	Lasi_nige
9990947	Lasi_nige
9990949	Lasi_nige
9990953	Lasi_nige
9991003	Lasi_nige
9991057	Lasi_nige
9991061	Lasi_nige
9991087	Lasi_nige
9991090	Lasi_nige
9991098	Lasi_nige
9991111	Lasi_nige
9991118	Lasi_nige
9991126	Lasi_nige
9991137	Lasi_nige
9991144	Lasi_nige
9991145	Lasi_nige
9991146	Lasi_nige
9991195	Lasi_nige
9991251	Lasi_nige
9991256	Lasi_nige
9991264	Lasi_nige
9991266	Lasi_nige
9991267	Lasi_nige
9991269	Lasi_nige
9991288	Lasi_nige
9991295	Lasi_nige
9991314	Lasi_nige
9991318	Lasi_nige
9991320	Lasi_nige
9991329	Lasi_nige
9991334	Lasi_nige
9991342	Lasi_nige
9991351	Lasi_nige
9991354	Lasi_nige
9991356	Lasi_nige
9991358	Lasi_nige
9991377	Lasi_nige
9991389	Lasi_nige
9991390	Lasi_nige
9991446	Lasi_nige
9991454	Lasi_nige
9991456	Lasi_nige
9991460	Lasi_nige
9991466	Lasi_nige
9991494	Lasi_nige
9991495	Lasi_nige
9991498	Lasi_nige
9991499	Lasi_nige
9991503	Lasi_nige
9991509	Lasi_nige
9991513	Lasi_nige
9991519	Lasi_nige
9991522	Lasi_nige
9991529	Lasi_nige
9991637	Lasi_nige
9991653	Lasi_nige
9991655	Lasi_nige
9991656	Lasi_nige
9991657	Lasi_nige
9991658	Lasi_nige
9991663	Lasi_nige
9991667	Lasi_nige
9991673	Lasi_nige
9991684	Lasi_nige
9991687	Lasi_nige
9991712	Lasi_nige
9991723	Lasi_nige
9991731	Lasi_nige
9991738	Lasi_nige
9991740	Lasi_nige
9991748	Lasi_nige
9991752	Lasi_nige
9991757	Lasi_nige
9991762	Lasi_nige
9991772	Lasi_nige
9991825	Lasi_nige
9991831	Lasi_nige
9991836	Lasi_nige
9991844	Lasi_nige
9991868	Lasi_nige
9991877	Lasi_nige
9991881	Lasi_nige
9991890	Lasi_nige
9991901	Lasi_nige
9991907	Lasi_nige
9991917	Lasi_nige
9991918	Lasi_nige
9991944	Lasi_nige
9991956	Lasi_nige
9991959	Lasi_nige
9991962	Lasi_nige
9991963	Lasi_nige
9992113	Lasi_nige
9992114	Lasi_nige
9992116	Lasi_nige
9992120	Lasi_nige
9992121	Lasi_nige
9992124	Lasi_nige
9992159	Lasi_nige
9992304	Lasi_nige
9992331	Lasi_nige
9992347	Lasi_nige
9992499	Lasi_nige
9992503	Lasi_nige
9992504	Lasi_nige
9992505	Lasi_nige
9992512	Lasi_nige
9992690	Lasi_nige
9992691	Lasi_nige
9992697	Lasi_nige
9992701	Lasi_nige
9992705	Lasi_nige
9992719	Lasi_nige
9992721	Lasi_nige
9992887	Lasi_nige
9992888	Lasi_nige
9992919	Lasi_nige
9992921	Lasi_nige
9992926	Lasi_nige
9993108	Lasi_nige
9993111	Lasi_nige
9993119	Lasi_nige
9993265	Lasi_nige
9993267	Lasi_nige
9993287	Lasi_nige
9993290	Lasi_nige
9993303	Lasi_nige
9993307	Lasi_nige
10025C	Lasi_nige
10066B	Lasi_nige
10094B	Lasi_nige
10216B	Lasi_nige
10228B	Lasi_nige
10269B	Lasi_nige
10582B	Lasi_nige
10596B	Lasi_nige
10794B	Lasi_nige
10895B	Lasi_nige
10905B	Lasi_nige
11116B	Lasi_nige
12068B	Lasi_nige
12086B	Lasi_nige
12228B	Lasi_nige
12261B	Lasi_nige
12651B	Lasi_nige
12780B	Lasi_nige
12871B	Lasi_nige
13118B	Lasi_nige
13136B	Lasi_nige
13247B	Lasi_nige
13518C	Lasi_nige
13662B	Lasi_nige
13745C	Lasi_nige
14049B	Lasi_nige
14121B	Lasi_nige
14146C	Lasi_nige
14156B	Lasi_nige
14215B	Lasi_nige
14258B	Lasi_nige
14365B	Lasi_nige
14428C	Lasi_nige
1476B	Lasi_nige
15037C	Lasi_nige
15806B	Lasi_nige
15860B	Lasi_nige
15974B	Lasi_nige
16481D	Lasi_nige
16551B	Lasi_nige
16615B	Lasi_nige
16648B	Lasi_nige
16660B	Lasi_nige
16696C	Lasi_nige
16837B	Lasi_nige
17292B	Lasi_nige
17292C	Lasi_nige
17335C	Lasi_nige
18001B	Lasi_nige
18456B	Lasi_nige
18474B	Lasi_nige
18570B	Lasi_nige
18816B	Lasi_nige
18865B	Lasi_nige
18875B	Lasi_nige
19831B	Lasi_nige
19850B	Lasi_nige
19997B	Lasi_nige
2007B	Lasi_nige
2232B	Lasi_nige
2417B	Lasi_nige
2451B	Lasi_nige
3118B	Lasi_nige
3276B	Lasi_nige
3399B	Lasi_nige
3470B	Lasi_nige
3498B	Lasi_nige
3559B	Lasi_nige
3694B	Lasi_nige
3767B	Lasi_nige
3806B	Lasi_nige
3826B	Lasi_nige
3920B	Lasi_nige
4056A	Lasi_nige
4056B	Lasi_nige
4063B	Lasi_nige
4096B	Lasi_nige
4255B	Lasi_nige
440B	Lasi_nige
4416A	Lasi_nige
4473A	Lasi_nige
4489B	Lasi_nige
4497B	Lasi_nige
4766B	Lasi_nige
4805B	Lasi_nige
5102B	Lasi_nige
5435B	Lasi_nige
5677A	Lasi_nige
5682B	Lasi_nige
5975B	Lasi_nige
5976C	Lasi_nige
5994C	Lasi_nige
6143C	Lasi_nige
649B	Lasi_nige
6590B	Lasi_nige
6734B	Lasi_nige
6888B	Lasi_nige
6892B	Lasi_nige
7000B	Lasi_nige
7249B	Lasi_nige
7436B	Lasi_nige
7620B	Lasi_nige
7643B	Lasi_nige
7949B	Lasi_nige
8084C	Lasi_nige
8096B	Lasi_nige
8572B	Lasi_nige
8646B	Lasi_nige
8692B	Lasi_nige
9255C	Lasi_nige
9259B	Lasi_nige
9627B	Lasi_nige
9670B	Lasi_nige
9797C	Lasi_nige
9883B	Lasi_nige
9960B	Lasi_nige
9990179B	Lasi_nige
2189	Lasi_nige/plat
4344	Lasi_nige/plat
5778	Lasi_nige/plat
2110	Lasi_para
2732	Lasi_para
4969	Lasi_para
5558	Lasi_para
5592	Lasi_para
5738	Lasi_para
5839	Lasi_para
5842	Lasi_para
5956	Lasi_para
5977	Lasi_para
7089	Lasi_para
7446	Lasi_para
8539	Lasi_para
8613	Lasi_para
8704	Lasi_para
9419	Lasi_para
10185	Lasi_para
10239	Lasi_para
10269	Lasi_para
10271	Lasi_para
11417	Lasi_para
12188	Lasi_para
12425	Lasi_para
12831	Lasi_para
15726	Lasi_para
18479	Lasi_para
18747	Lasi_para
18757	Lasi_para
9990347	Lasi_para
9990363	Lasi_para
9990517	Lasi_para
9990547	Lasi_para
9990589	Lasi_para
9991374	Lasi_para
9991954	Lasi_para
9992158	Lasi_para
11551B	Lasi_para
12055B	Lasi_para
16356B	Lasi_para
5602B	Lasi_para
6803B	Lasi_para
8667B	Lasi_para
497	Lasi_plat
564	Lasi_plat
664	Lasi_plat
1096	Lasi_plat
1121	Lasi_plat
1450	Lasi_plat
1695	Lasi_plat
1822	Lasi_plat
1847	Lasi_plat
1934	Lasi_plat
1951	Lasi_plat
1959	Lasi_plat
1989	Lasi_plat
2018	Lasi_plat
2028	Lasi_plat
2048	Lasi_plat
2058	Lasi_plat
2059	Lasi_plat
2062	Lasi_plat
2064	Lasi_plat
2067	Lasi_plat
2076	Lasi_plat
2109	Lasi_plat
2142	Lasi_plat
2181	Lasi_plat
2193	Lasi_plat
2199	Lasi_plat
2206	Lasi_plat
2216	Lasi_plat
2234	Lasi_plat
2359	Lasi_plat
2609	Lasi_plat
2654	Lasi_plat
2768	Lasi_plat
2859	Lasi_plat
2888	Lasi_plat
2901	Lasi_plat
2923	Lasi_plat
3131	Lasi_plat
3149	Lasi_plat
3237	Lasi_plat
3275	Lasi_plat
3288	Lasi_plat
3442	Lasi_plat
3520	Lasi_plat
3726	Lasi_plat
3969	Lasi_plat
3994	Lasi_plat
4016	Lasi_plat
4024	Lasi_plat
4039	Lasi_plat
4265	Lasi_plat
4535	Lasi_plat
4563	Lasi_plat
4577	Lasi_plat
5103	Lasi_plat
5158	Lasi_plat
5325	Lasi_plat
5411	Lasi_plat
5532	Lasi_plat
5535	Lasi_plat
5575	Lasi_plat
5589	Lasi_plat
5614	Lasi_plat
5627	Lasi_plat
5646	Lasi_plat
5649	Lasi_plat
5661	Lasi_plat
5686	Lasi_plat
5704	Lasi_plat
5710	Lasi_plat
5722	Lasi_plat
5739	Lasi_plat
5740	Lasi_plat
5746	Lasi_plat
5750	Lasi_plat
5761	Lasi_plat
5762	Lasi_plat
5772	Lasi_plat
5784	Lasi_plat
5786	Lasi_plat
5790	Lasi_plat
5791	Lasi_plat
5792	Lasi_plat
5800	Lasi_plat
5831	Lasi_plat
5928	Lasi_plat
5957	Lasi_plat
6188	Lasi_plat
6196	Lasi_plat
6368	Lasi_plat
6549	Lasi_plat
7230	Lasi_plat
7248	Lasi_plat
7774	Lasi_plat
8126	Lasi_plat
8315	Lasi_plat
8398	Lasi_plat
8525	Lasi_plat
8559	Lasi_plat
8573	Lasi_plat
8599	Lasi_plat
8607	Lasi_plat
8694	Lasi_plat
8727	Lasi_plat
8879	Lasi_plat
8938	Lasi_plat
9053	Lasi_plat
9102	Lasi_plat
9137	Lasi_plat
9271	Lasi_plat
9499	Lasi_plat
9506	Lasi_plat
9541	Lasi_plat
9570	Lasi_plat
9600	Lasi_plat
9715	Lasi_plat
9719	Lasi_plat
9721	Lasi_plat
9800	Lasi_plat
10038	Lasi_plat
10039	Lasi_plat
10083	Lasi_plat
10127	Lasi_plat
10134	Lasi_plat
10312	Lasi_plat
10498	Lasi_plat
10548	Lasi_plat
10765	Lasi_plat
10819	Lasi_plat
10895	Lasi_plat
10952	Lasi_plat
11127	Lasi_plat
11263	Lasi_plat
11313	Lasi_plat
11374	Lasi_plat
11419	Lasi_plat
11637	Lasi_plat
12141	Lasi_plat
12144	Lasi_plat
12161	Lasi_plat
12224	Lasi_plat
12378	Lasi_plat
12505	Lasi_plat
12844	Lasi_plat
13175	Lasi_plat
13209	Lasi_plat
13270	Lasi_plat
13418	Lasi_plat
14270	Lasi_plat
14594	Lasi_plat
14813	Lasi_plat
15176	Lasi_plat
15596	Lasi_plat
15840	Lasi_plat
16085	Lasi_plat
16097	Lasi_plat
16134	Lasi_plat
16323	Lasi_plat
16329	Lasi_plat
16490	Lasi_plat
16685	Lasi_plat
16764	Lasi_plat
17184	Lasi_plat
17398	Lasi_plat
17431	Lasi_plat
17633	Lasi_plat
17649	Lasi_plat
17694	Lasi_plat
17796	Lasi_plat
17955	Lasi_plat
17978	Lasi_plat
18000	Lasi_plat
18205	Lasi_plat
18247	Lasi_plat
18865	Lasi_plat
18867	Lasi_plat
18924	Lasi_plat
18955	Lasi_plat
19593	Lasi_plat
19719	Lasi_plat
20041	Lasi_plat
20211	Lasi_plat
9990118	Lasi_plat
9990176	Lasi_plat
9990212	Lasi_plat
9990327	Lasi_plat
9990767	Lasi_plat
9990961	Lasi_plat
9991115	Lasi_plat
9991557	Lasi_plat
9991713	Lasi_plat
9991716	Lasi_plat
9991745	Lasi_plat
12117B	Lasi_plat
12360B	Lasi_plat
12654B	Lasi_plat
12887B	Lasi_plat
15057B	Lasi_plat
15406C	Lasi_plat
2596B	Lasi_plat
4457B	Lasi_plat
5511B	Lasi_plat
9291B	Lasi_plat
9938B	Lasi_plat
20350	Lasi_psam
12012B	Lasi_umbr
8929	Lept
13538	Lept
13622	Lept
14847	Lept
16091	Lept
16357	Lept
16402	Lept
17007	Lept
17694B	Lept
2405B	Lept
622	Lept_acer
2039	Lept_acer
2065	Lept_acer
2070	Lept_acer
4145	Lept_acer
6931	Lept_acer
8654	Lept_acer
10143	Lept_acer
12112	Lept_acer
12280	Lept_acer
13154	Lept_acer
13876	Lept_acer
13910	Lept_acer
16008	Lept_acer
16950	Lept_acer
17083	Lept_acer
17114	Lept_acer
17258	Lept_acer
19629	Lept_acer
9990005	Lept_acer
9990190	Lept_acer
9991140	Lept_acer
9991751	Lept_acer
13924B	Lept_acer
15406B	Lept_acer
17230B	Lept_acer
2052B	Lept_acer
564B	Lept_acer
5857B	Lept_acer
13052	Lept_gred
15404	Lept_gred
17128	Lept_gred
17302	Lept_musc
287	Mani_rubi
326	Mani_rubi
1711	Mani_rubi
1981	Mani_rubi
2102	Mani_rubi
2473	Mani_rubi
2845	Mani_rubi
3687	Mani_rubi
5013	Mani_rubi
8751	Mani_rubi
10743	Mani_rubi
11000	Mani_rubi
12015	Mani_rubi
12160	Mani_rubi
12230	Mani_rubi
12297	Mani_rubi
12452	Mani_rubi
12468	Mani_rubi
13634	Mani_rubi
14065	Mani_rubi
14101	Mani_rubi
14291	Mani_rubi
14405	Mani_rubi
15556	Mani_rubi
16106	Mani_rubi
16119	Mani_rubi
16308	Mani_rubi
16457	Mani_rubi
16948	Mani_rubi
17155	Mani_rubi
17231	Mani_rubi
17264	Mani_rubi
17277	Mani_rubi
17285	Mani_rubi
17313	Mani_rubi
17429	Mani_rubi
17436	Mani_rubi
17456	Mani_rubi
17474	Mani_rubi
17668	Mani_rubi
17884	Mani_rubi
17906	Mani_rubi
18005	Mani_rubi
18191	Mani_rubi
18207	Mani_rubi
18403	Mani_rubi
18419	Mani_rubi
18649	Mani_rubi
18830	Mani_rubi
18890	Mani_rubi
20075	Mani_rubi
20771	Mani_rubi
9990023	Mani_rubi
9990048	Mani_rubi
9990055	Mani_rubi
9990059	Mani_rubi
9990508	Mani_rubi
9990511	Mani_rubi
9990552	Mani_rubi
9990945	Mani_rubi
9991190	Mani_rubi
9991194	Mani_rubi
9991277	Mani_rubi
9991297	Mani_rubi
9991370	Mani_rubi
9991546	Mani_rubi
9991950	Mani_rubi
9992341	Mani_rubi
9992527	Mani_rubi
9993291	Mani_rubi
12199B	Mani_rubi
6936B	Mani_rubi
14782	Myrm
17020	Myrm
17058	Myrm
17147	Myrm
17177	Myrm
17192	Myrm
17220	Myrm
17316	Myrm
17344	Myrm
17388	Myrm
18495	Myrm
2903	Myrm_curv
9990882	Myrm_curv
9991911	Myrm_curv
8658	Myrm_gall
8714	Myrm_gall
8594	Myrm_lobi
9990106	Myrm_lobi
9990329	Myrm_lobi
9990374	Myrm_lobi
9990384	Myrm_lobi
9990782	Myrm_lobi
9991171	Myrm_lobi
254	Myrm_lobu
1998	Myrm_lobu
5063	Myrm_lobu
14359	Myrm_lobu
9990052	Myrm_lobu
9990148	Myrm_lobu
9990168	Myrm_lobu
9990179	Myrm_lobu
9990522	Myrm_lobu
9990775	Myrm_lobu
9990869	Myrm_lobu
9990880	Myrm_lobu
9991083	Myrm_lobu
9991565	Myrm_lobu
9991646	Myrm_lobu
9992308	Myrm_lobu
9992916	Myrm_lobu
9992927	Myrm_lobu
9993095	Myrm_lobu
14049C	Myrm_lobu
16281B	Myrm_lobu
18569	Myrm_lona
9990042	Myrm_lona
177	Myrm_rubr
469	Myrm_rubr
856	Myrm_rubr
1155	Myrm_rubr
1218	Myrm_rubr
1256	Myrm_rubr
1312	Myrm_rubr
1470	Myrm_rubr
1753	Myrm_rubr
1994	Myrm_rubr
2006	Myrm_rubr
2010	Myrm_rubr
2017	Myrm_rubr
2400	Myrm_rubr
2670	Myrm_rubr
2695	Myrm_rubr
3498	Myrm_rubr
4091	Myrm_rubr
4925	Myrm_rubr
5808	Myrm_rubr
6236	Myrm_rubr
7080	Myrm_rubr
7235	Myrm_rubr
8456	Myrm_rubr
8508	Myrm_rubr
8550	Myrm_rubr
8584	Myrm_rubr
8706	Myrm_rubr
8801	Myrm_rubr
8840	Myrm_rubr
8965	Myrm_rubr
9192	Myrm_rubr
9341	Myrm_rubr
10156	Myrm_rubr
10747	Myrm_rubr
12109	Myrm_rubr
12201	Myrm_rubr
12357	Myrm_rubr
12602	Myrm_rubr
12943	Myrm_rubr
13542	Myrm_rubr
13718	Myrm_rubr
13817	Myrm_rubr
14396	Myrm_rubr
14468	Myrm_rubr
14475	Myrm_rubr
14637	Myrm_rubr
14658	Myrm_rubr
14707	Myrm_rubr
14819	Myrm_rubr
14874	Myrm_rubr
15134	Myrm_rubr
15324	Myrm_rubr
15447	Myrm_rubr
15471	Myrm_rubr
15512	Myrm_rubr
15541	Myrm_rubr
15679	Myrm_rubr
15792	Myrm_rubr
15812	Myrm_rubr
15877	Myrm_rubr
15926	Myrm_rubr
16102	Myrm_rubr
16544	Myrm_rubr
16655	Myrm_rubr
16725	Myrm_rubr
16745	Myrm_rubr
16775	Myrm_rubr
16802	Myrm_rubr
16856	Myrm_rubr
16877	Myrm_rubr
16879	Myrm_rubr
16943	Myrm_rubr
16980	Myrm_rubr
17816	Myrm_rubr
17819	Myrm_rubr
18370	Myrm_rubr
18475	Myrm_rubr
18983	Myrm_rubr
19982	Myrm_rubr
9990026	Myrm_rubr
9990028	Myrm_rubr
9990083	Myrm_rubr
9990141	Myrm_rubr
9990151	Myrm_rubr
9990267	Myrm_rubr
9990277	Myrm_rubr
9990337	Myrm_rubr
9990350	Myrm_rubr
9990354	Myrm_rubr
9990402	Myrm_rubr
9990702	Myrm_rubr
9990706	Myrm_rubr
9990954	Myrm_rubr
9990965	Myrm_rubr
9991086	Myrm_rubr
9991122	Myrm_rubr
9991260	Myrm_rubr
9991347	Myrm_rubr
9991541	Myrm_rubr
9991571	Myrm_rubr
9991682	Myrm_rubr
9991895	Myrm_rubr
9992130	Myrm_rubr
9993118	Myrm_rubr
10893B	Myrm_rubr
12114X	Myrm_rubr
14121C	Myrm_rubr
15324m	Myrm_rubr
15964B	Myrm_rubr
17423X	Myrm_rubr
18055B	Myrm_rubr
18105C	Myrm_rubr
3562B	Myrm_rubr
3767C	Myrm_rubr
7643D	Myrm_rubr
7883B	Myrm_rubr
843B	Myrm_rubr
9570B	Myrm_rubr
6	Myrm_rugi
343	Myrm_rugi
491	Myrm_rugi
550	Myrm_rugi
657	Myrm_rugi
989	Myrm_rugi
1473	Myrm_rugi
1955	Myrm_rugi
1995	Myrm_rugi
2002	Myrm_rugi
2003	Myrm_rugi
2004	Myrm_rugi
2009	Myrm_rugi
2014	Myrm_rugi
2015	Myrm_rugi
2019	Myrm_rugi
2023	Myrm_rugi
2024	Myrm_rugi
2029	Myrm_rugi
2030	Myrm_rugi
2043	Myrm_rugi
2049	Myrm_rugi
2050	Myrm_rugi
2051	Myrm_rugi
2063	Myrm_rugi
2074	Myrm_rugi
2075	Myrm_rugi
2082	Myrm_rugi
2124	Myrm_rugi
2178	Myrm_rugi
2278	Myrm_rugi
2296	Myrm_rugi
2611	Myrm_rugi
2626	Myrm_rugi
2902	Myrm_rugi
3359	Myrm_rugi
3482	Myrm_rugi
3776	Myrm_rugi
3834	Myrm_rugi
4400	Myrm_rugi
4479	Myrm_rugi
4489	Myrm_rugi
4731	Myrm_rugi
4820	Myrm_rugi
5226	Myrm_rugi
5256	Myrm_rugi
5370	Myrm_rugi
5410	Myrm_rugi
5465	Myrm_rugi
5662	Myrm_rugi
5857	Myrm_rugi
6040	Myrm_rugi
6303	Myrm_rugi
6340	Myrm_rugi
6434	Myrm_rugi
6852	Myrm_rugi
7032	Myrm_rugi
7280	Myrm_rugi
7656	Myrm_rugi
7841	Myrm_rugi
8225	Myrm_rugi
8350	Myrm_rugi
8703	Myrm_rugi
8711	Myrm_rugi
8722	Myrm_rugi
8838	Myrm_rugi
8987	Myrm_rugi
9255	Myrm_rugi
9276	Myrm_rugi
9291	Myrm_rugi
9356	Myrm_rugi
9562	Myrm_rugi
9620	Myrm_rugi
9852	Myrm_rugi
9854	Myrm_rugi
9866	Myrm_rugi
9938	Myrm_rugi
10196	Myrm_rugi
10256	Myrm_rugi
